raw_mean,raw_std,rms,D1_mean,D1_std,D2_mean,D2_std,edl_mean,edl_std,phasic_mean,phasic_std,scr_count,sum_rize_time,scr_amp_mean,scr_amp_max,scr_amp_min,importance,filename,arousal,valence,arousal_label
1.410017225,0.0470768157640081,1.4107963470410336,0.00047373949579831987,0.047568051350806016,-0.000260601694915254,0.08254961184356809,1.2409297448648846,0.1021668210152201,0.16908748013511526,0.11659023245125874,17,8.25,0.06414287499999999,0.157594,0.020499999999999963,2808,data_97_E4,2,-2,1
1.5120682666666667,0.07917839885859428,1.5141226563313048,-0.0010443781512605031,0.09155340068858134,1.0864406779661062e-05,0.1581079468840703,1.1852712988599967,0.30670035639209303,0.32679696780667056,0.2722148302870302,2,1.0,0.3087325,0.586715,0.030750000000000055,115,data_98_E4,-2,3,0
0.8915548416666667,0.027438443534817634,0.8919734469037508,-0.0007859747899159667,0.0057785510770613155,-5.428813559322053e-05,0.008831437328305602,0.8836932423969185,0.02440438757924694,0.007861599269748715,0.007106943902692623,16,8.25,0.010009812499999993,0.02562500000000001,0.00384299999999993,0,data_99_E4,1,-1,1
1.3168562750000001,0.006832374150848664,1.3168738517155978,0.00011842857142857255,0.003926051962173343,0.0,0.0061205460582599855,1.3151115067178434,0.005270517069479465,0.0017447682821577193,0.003680827653404766,21,11.25,0.005857238095238087,0.03203100000000014,0.002561999999999953,886,data_103_E4,-2,-3,0
0.9622816000000001,0.049285873815471934,0.9635324242485737,-0.001743647058823529,0.051297546017492396,0.00013029661016949177,0.08777406840022091,0.8291369656387745,0.17328993541816737,0.1331446343612261,0.15700304573707785,3,3.25,0.04441666666666666,0.07174999999999998,0.02946800000000005,969,data_104_E4,-4,3,0
1.1086740333333334,0.057339698390922025,1.1101434837551705,0.0012489495798319328,0.010933620134780313,0.00031488135593220313,0.009000671247683707,1.0650840599597438,0.049741581023531434,0.04358997337358943,0.04251131972188322,3,5.75,0.09609399999999997,0.19090699999999994,0.029468999999999967,1093,data_105_E4,-2,2,0
3.274660916666667,0.08806528223913522,3.2758350056075622,-0.001711924369747899,0.08599316890303417,-0.00023888135593220426,0.14881761883049663,3.073147655777158,0.14970719600712531,0.20151326088950838,0.15188337396689938,8,3.0,0.1884905714285714,0.48405600000000026,0.002561999999999731,354,data_106_E4,0,3,0
1.7675474249999996,0.002113196804328341,1.7675486776922227,1.0764705882351811e-05,0.002538024006864713,-4.34322033898309e-05,0.004342495346830465,1.7672637950610077,0.0005067678240709293,0.0002836299389917481,0.00041700919056615783,37,14.25,0.0032744722222221765,0.008969000000000005,0.0012809999999998656,1083,data_109_E4,-3,1,0
1.4882877916666668,0.10745758638745212,1.4921298393869724,2.15378151260512e-05,0.12015035945563571,3.257627118644033e-05,0.1951571299581292,0.5880130707857418,0.9413286233018212,0.900274720880926,0.9037674230680702,4,2.25,0.30171024999999996,0.699465,0.014092999999999911,19,data_110_E4,-3,1,0
4.883673616666668,0.1218904828455545,4.885181826010778,0.00015073949579831941,0.05148228699953751,-2.1720338983053516e-05,0.06704337481062571,4.562377671044915,0.18615391610135962,0.32129594562175046,0.2753007686803335,3,4.25,0.30237566666666665,0.3818130000000002,0.19474999999999998,157,data_111_E4,1,-1,1
10.165325033333334,0.7447553900649115,10.192343766413698,-0.002368705882352945,0.12813943587195267,0.0004669067796610292,0.09447989768760161,9.587813406990938,0.3770173527612197,0.5775116263423999,0.8658492247969787,2,4.75,1.7219414999999998,2.9416320000000002,0.5022509999999993,0,data_112_E4,1,1,1
2.8681914083333333,0.00383076602799941,2.868193945205898,-8.613445378151338e-05,0.003010445166484989,6.514406779661205e-05,0.005270237170542435,2.8677417167906403,0.0029924071995061806,0.00044969154269301016,0.0006516335895158081,35,15.75,0.0038071142857142273,0.008969000000000005,0.0012809999999996435,1758,data_113_E4,2,-3,1
2.9136332916666663,0.1397413691384757,2.916954555377627,0.0021641344537815113,0.025378328416565517,-0.0007057711864406775,0.012444218531580325,2.7817053401166203,0.021355184639220228,0.13192795155004422,0.12933255092923754,5,8.75,0.20980525000000005,0.5137830000000001,0.055093999999999976,408,data_115_E4,-2,3,0
1.4637231833333333,0.04182529947211965,1.4643156542014542,-5.3831932773110366e-05,0.02707714134678708,-3.257627118644033e-05,0.028343184007183674,1.241411003242932,0.20053809572260708,0.2223121800904014,0.19002695163119146,34,17.0,0.011908029411764687,0.2998129999999999,0.0012809999999998656,236,data_116_E4,-2,2,0
1.2057610166666668,0.06067272489417097,1.2072738431536152,0.00044143697478991683,0.08006051340637393,0.0010858050847457612,0.1321438912613051,0.991169168837645,0.3037622883907793,0.21459184782902246,0.29782023000644636,6,3.25,0.006406000000000023,0.007686999999999999,0.005125000000000046,2667,data_117_E4,2,0,1
1.5638320333333333,0.6434234109913132,1.6900042505595658,-0.01728831932773109,0.09381160951509372,0.005201016949152545,0.10145069866056944,0.3839153080976698,0.9985490499339307,1.1799167252356633,1.0179876568196042,4,2.0,0.1803365,0.3267199999999999,0.03587499999999988,44,data_118_E4,-1,1,0
2.323044775,0.07437512747382198,2.3242251588601146,0.0029973781512605013,0.012854551270106238,2.1720338983049752e-05,0.013595687187509475,2.2666609849423422,0.11308406906327366,0.05638379005766192,0.06018063382432373,8,5.5,0.023062714285714363,0.058937999999999935,0.0038439999999999586,145,data_119_E4,-2,3,0
0.691887775,0.06994792782719657,0.6953852408533764,-0.0004414369747899159,0.0495892573374719,-0.0004994745762711869,0.0838249185848442,0.5618843984417962,0.10813453073706197,0.13000337655820318,0.10962488622315841,9,5.75,0.08598599999999999,0.267782,0.0025620000000000642,162,data_120_E4,-2,-2,0
